iso_o,iso_d,year,FLOW,SOURCE_TF,XPTOT_o,IPTOT_o,XPTOT_d,IPTOT_d
PRT,PER,1968,208333.5,DOTS_IP,3.4316195e+08,4.6355466e+08,4.0104534e+08,2.6254187e+08
PRT,PHL,1968,708333.94,DOTS_IP,3.4316195e+08,4.6355466e+08,4.5466288e+08,5.52417e+08
PRT,PNG,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,3.2750028e+07,7.3885896e+07
PRT,POL,1968,750000.6,DOTS_XP,3.4316195e+08,4.6355466e+08,1.1907301e+09,1.188751e+09
PRT,PRK,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,2.5391688e+07,
PRT,PRY,1968,5833.3384,DOTS_IP,3.4316195e+08,4.6355466e+08,2.2586686e+07,3.347999e+07
PRT,PYF,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,4.822797e+06,7.249049e+07
PRT,QAT,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,9.902091e+07,1.8741682e+07
PRT,REU,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,9.609304e+06,2.6242868e+07
PRT,ROM,1968,733333.94,DOTS_IP,3.4316195e+08,4.6355466e+08,6.045755e+08,7.3753395e+08
PRT,RWA,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,6.125005e+06,9.458341e+06
PRT,SAU,1968,208333.5,DOTS_IP,3.4316195e+08,4.6355466e+08,8.902549e+08,2.9536237e+08
PRT,SDN,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,9.679174e+07,1.0992524e+08
PRT,SEN,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,6.2967136e+07,8.005518e+07
PRT,SGP,1968,316666.94,DOTS_IP,3.4316195e+08,4.6355466e+08,5.2960877e+08,6.918548e+08
PRT,SHN,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,,
PRT,SLB,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,2.5839355e+06,4.935171e+06
PRT,SLE,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,5.3995044e+07,3.7291696e+07
PRT,SLV,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,8.775007e+07,8.758341e+07
PRT,SOM,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,,
PRT,STP,1968,1.125001e+06,DOTS_XP,3.4316195e+08,4.6355466e+08,3.7500032e+06,2.500002e+06
PRT,SUR,1968,41666.7,DOTS_XP,3.4316195e+08,4.6355466e+08,5.5187548e+07,4.164712e+07
PRT,SWE,1968,1.7791682e+07,DOTS_IP,3.4316195e+08,4.6355466e+08,2.0554185e+09,2.1323768e+09
PRT,SWZ,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,2.2954186e+07,1.9891684e+07
PRT,SYC,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.3042552e+06,2.5410062e+06
PRT,SYR,1968,41666.703,DOTS_IP,3.4316195e+08,4.6355466e+08,8.744632e+07,1.2995844e+08
PRT,TCD,1968,83333.41,DOTS_IP,3.4316195e+08,4.6355466e+08,1.2794386e+07,2.2552228e+07
PRT,TGO,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,2.02996e+07,1.9250016e+07
PRT,THA,1968,166666.81,DOTS_IP,3.4316195e+08,4.6355466e+08,2.727919e+08,4.760004e+08
PRT,TON,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.7948015e+06,2.4033352e+06
PRT,TTO,1968,125000.1,DOTS_IP,3.4316195e+08,4.6355466e+08,1.9008349e+08,1.7500014e+08
PRT,TUN,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,6.862839e+07,9.288489e+07
PRT,TUR,1968,1.4583345e+06,DOTS_IP,3.4316195e+08,4.6355466e+08,2.178781e+08,3.8725795e+08
PRT,TUV,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,,
PRT,TZA,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.0008675e+08,1.0640883e+08
PRT,UGA,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,9.000007e+07,6.85988e+07
PRT,URY,1968,41666.7,DOTS_XP,3.4316195e+08,4.6355466e+08,7.591465e+07,6.7919336e+07
PRT,USA,1968,4.04167e+07,DOTS_IP,3.4316195e+08,4.6355466e+08,1.4979835e+10,1.4736388e+10
PRT,USSR,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.0526325e+10,9.320184e+09
PRT,VCT,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.5570846e+06,4.1675035e+06
PRT,VEN,1968,1.666668e+06,DOTS_IP,3.4316195e+08,4.6355466e+08,1.2292814e+09,7.1416723e+08
PRT,VNM,1968,250000.2,DOTS_XP,3.4316195e+08,4.6355466e+08,8.922924e+06,3.149636e+08
PRT,VUT,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,4.8433375e+06,4.21542e+06
PRT,WDEU,1968,2.0416684e+07,DOTS_IP,3.4316195e+08,4.6355466e+08,1.0368759e+10,8.458757e+09
PRT,WSM,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,2.250002e+06,3.1666692e+06
PRT,YAR,1968,0.0,COW,3.4316195e+08,4.6355466e+08,,
PRT,YMD,1968,83333.41,COW,3.4316195e+08,4.6355466e+08,,
PRT,YUG,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,5.2362544e+08,7.384173e+08
PRT,ZAF,1968,1.4166679e+06,DOTS_XP,3.4316195e+08,4.6355466e+08,9.5814957e+08,1.04070586e+09
PRT,ZMB,1968,208333.5,DOTS_IP,3.4316195e+08,4.6355466e+08,3.1695862e+08,1.9115182e+08
PRT,ZWE,1968,0.0,DOTS_IP,3.4316195e+08,4.6355466e+08,1.0955009e+08,1.389297e+08
PRY,PRT,1968,,DOTS_IP,2.2586686e+07,3.347999e+07,3.4316195e+08,4.6355466e+08
PYF,PRT,1968,,,4.822797e+06,7.249049e+07,3.4316195e+08,4.6355466e+08
QAT,PRT,1968,0.0,DOTS_IP,9.902091e+07,1.8741682e+07,3.4316195e+08,4.6355466e+08
REU,PRT,1968,0.0,DOTS_IP,9.609304e+06,2.6242868e+07,3.4316195e+08,4.6355466e+08
ROM,PRT,1968,2.1250018e+06,DOTS_IP,6.045755e+08,7.3753395e+08,3.4316195e+08,4.6355466e+08
RWA,PRT,1968,0.0,DOTS_IP,6.125005e+06,9.458341e+06,3.4316195e+08,4.6355466e+08
SAU,PRT,1968,125000.1,DOTS_XP,8.902549e+08,2.9536237e+08,3.4316195e+08,4.6355466e+08
SDN,PRT,1968,166666.81,DOTS_IP,9.679174e+07,1.0992524e+08,3.4316195e+08,4.6355466e+08
SEN,PRT,1968,166666.81,DOTS_XP,6.2967136e+07,8.005518e+07,3.4316195e+08,4.6355466e+08
SGP,PRT,1968,620833.9,DOTS_XP,5.2960877e+08,6.918548e+08,3.4316195e+08,4.6355466e+08
SHN,PRT,1968,0.0,DOTS_IP,,,3.4316195e+08,4.6355466e+08
SLB,PRT,1968,0.0,DOTS_IP,2.5839355e+06,4.935171e+06,3.4316195e+08,4.6355466e+08
SLE,PRT,1968,0.0,DOTS_IP,5.3995044e+07,3.7291696e+07,3.4316195e+08,4.6355466e+08
SLV,PRT,1968,0.0,DOTS_IP,8.775007e+07,8.758341e+07,3.4316195e+08,4.6355466e+08
SOM,PRT,1968,0.0,DOTS_IP,,,3.4316195e+08,4.6355466e+08
SPM,PRT,1968,0.0,DOTS_IP,583333.8,2.8333358e+06,3.4316195e+08,4.6355466e+08
STP,PRT,1968,1.0000008e+06,DOTS_IP,3.7500032e+06,2.500002e+06,3.4316195e+08,4.6355466e+08
SUR,PRT,1968,0.0,DOTS_IP,5.5187548e+07,4.164712e+07,3.4316195e+08,4.6355466e+08
SWE,PRT,1968,1.0958342e+07,DOTS_IP,2.0554185e+09,2.1323768e+09,3.4316195e+08,4.6355466e+08
SWZ,PRT,1968,,,2.2954186e+07,1.9891684e+07,3.4316195e+08,4.6355466e+08
SYC,PRT,1968,0.0,DOTS_IP,1.3042552e+06,2.5410062e+06,3.4316195e+08,4.6355466e+08
SYR,PRT,1968,0.0,DOTS_IP,8.744632e+07,1.2995844e+08,3.4316195e+08,4.6355466e+08
TCD,PRT,1968,0.0,DOTS_IP,1.2794386e+07,2.2552228e+07,3.4316195e+08,4.6355466e+08
TGO,PRT,1968,0.0,DOTS_IP,2.02996e+07,1.9250016e+07,3.4316195e+08,4.6355466e+08
THA,PRT,1968,666667.25,DOTS_IP,2.727919e+08,4.760004e+08,3.4316195e+08,4.6355466e+08
TON,PRT,1968,0.0,DOTS_IP,1.7948015e+06,2.4033352e+06,3.4316195e+08,4.6355466e+08
TTO,PRT,1968,0.0,DOTS_IP,1.9008349e+08,1.7500014e+08,3.4316195e+08,4.6355466e+08
TUN,PRT,1968,0.0,DOTS_IP,6.862839e+07,9.288489e+07,3.4316195e+08,4.6355466e+08
TUR,PRT,1968,3.2916695e+06,DOTS_IP,2.178781e+08,3.8725795e+08,3.4316195e+08,4.6355466e+08
TUV,PRT,1968,0.0,DOTS_IP,,,3.4316195e+08,4.6355466e+08
TWN,PRT,1968,,,,,3.4316195e+08,4.6355466e+08
TZA,PRT,1968,166666.81,DOTS_IP,1.0008675e+08,1.0640883e+08,3.4316195e+08,4.6355466e+08
UGA,PRT,1968,0.0,DOTS_IP,9.000007e+07,6.85988e+07,3.4316195e+08,4.6355466e+08
URY,PRT,1968,125000.1,DOTS_IP,7.591465e+07,6.7919336e+07,3.4316195e+08,4.6355466e+08
USA,PRT,1968,2.7750024e+07,DOTS_IP,1.4979835e+10,1.4736388e+10,3.4316195e+08,4.6355466e+08
USSR,PRT,1968,1.0833342e+06,DOTS_IP,1.0526325e+10,9.320184e+09,3.4316195e+08,4.6355466e+08
VCT,PRT,1968,0.0,DOTS_IP,1.5570846e+06,4.1675035e+06,3.4316195e+08,4.6355466e+08
VEN,PRT,1968,1.1666676e+06,DOTS_IP,1.2292814e+09,7.1416723e+08,3.4316195e+08,4.6355466e+08
VNM,PRT,1968,0.0,DOTS_IP,8.922924e+06,3.149636e+08,3.4316195e+08,4.6355466e+08
VUT,PRT,1968,0.0,DOTS_IP,4.8433375e+06,4.21542e+06,3.4316195e+08,4.6355466e+08
WDEU,PRT,1968,6.912506e+07,DOTS_IP,1.0368759e+10,8.458757e+09,3.4316195e+08,4.6355466e+08
WSM,PRT,1968,0.0,DOTS_IP,2.250002e+06,3.1666692e+06,3.4316195e+08,4.6355466e+08
YAR,PRT,1968,375000.3,COW,,,3.4316195e+08,4.6355466e+08
YMD,PRT,1968,375000.3,COW,,,3.4316195e+08,4.6355466e+08
YUG,PRT,1968,0.0,DOTS_IP,5.2362544e+08,7.384173e+08,3.4316195e+08,4.6355466e+08
ZAF,PRT,1968,2.6250022e+06,DOTS_IP,9.5814957e+08,1.04070586e+09,3.4316195e+08,4.6355466e+08
ZMB,PRT,1968,1.0000008e+06,DOTS_IP,3.1695862e+08,1.9115182e+08,3.4316195e+08,4.6355466e+08
ZWE,PRT,1968,0.0,DOTS_IP,1.0955009e+08,1.389297e+08,3.4316195e+08,4.6355466e+08
AFG,PRT,1969,0.0,DOTS_IP,3.411836e+07,5.1468376e+07,3.736089e+08,5.35025e+08
AGO,PRT,1969,4.4458372e+07,DOTS_IP,1.391567e+08,1.6857291e+08,3.736089e+08,5.35025e+08
ALB,PRT,1969,0.0,DOTS_IP,6.905006e+06,1.2383344e+07,3.736089e+08,5.35025e+08
ANT,PRT,1969,3.283336e+06,DOTS_IP,2.751973e+08,3.5373133e+08,3.736089e+08,5.35025e+08
ARE,PRT,1969,0.0,DOTS_IP,1.6975014e+08,1.279251e+08,3.736089e+08,5.35025e+08
ARG,PRT,1969,1.666668e+06,DOTS_IP,7.6227424e+08,6.8082157e+08,3.736089e+08,5.35025e+08
ATG,PRT,1969,0.0,DOTS_IP,3.333336e+06,1.2083343e+07,3.736089e+08,5.35025e+08
AUS,PRT,1969,2.287502e+06,DOTS_IP,1.7561765e+09,1.8596933e+09,3.736089e+08,5.35025e+08
AUT,PRT,1969,8.48334e+06,DOTS_IP,1.0049591e+09,1.1772093e+09,3.736089e+08,5.35025e+08
BDI,PRT,1969,83333.41,DOTS_IP,1.0433759e+07,8.952382e+06,3.736089e+08,5.35025e+08
BEL,PRT,1969,1.4908346e+07,DOTS_IP,4.2042117e+09,4.1762117e+09,3.736089e+08,5.35025e+08
BEN,PRT,1969,16666.68,DOTS_IP,1.1316676e+07,2.3255852e+07,3.736089e+08,5.35025e+08
BFA,PRT,1969,0.0,DOTS_IP,8.994591e+06,2.1575434e+07,3.736089e+08,5.35025e+08
BGD,PRT,1969,0.0,DOTS_IP,,,3.736089e+08,5.35025e+08
BGR,PRT,1969,8333.34,DOTS_IP,7.478639e+08,7.122513e+08,3.736089e+08,5.35025e+08
BHR,PRT,1969,5.1875045e+06,DOTS_IP,9.415008e+07,8.042132e+07,3.736089e+08,5.35025e+08
BHS,PRT,1969,0.0,DOTS_IP,2.6276196e+07,1.2353344e+08,3.736089e+08,5.35025e+08
BLZ,PRT,1969,0.0,DOTS_IP,1.0421259e+07,3.2375784e+07,3.736089e+08,5.35025e+08
BMU,PRT,1969,0.0,DOTS_IP,1.2526526e+07,4.8879624e+07,3.736089e+08,5.35025e+08
BOL,PRT,1969,187500.16,DOTS_IP,8.2579656e+07,6.8752136e+07,3.736089e+08,5.35025e+08
BRA,PRT,1969,6.129172e+06,DOTS_IP,1.01200006e+09,1.03715085e+09,3.736089e+08,5.35025e+08
BRB,PRT,1969,0.0,DOTS_IP,1.5469805e+07,4.0539828e+07,3.736089e+08,5.35025e+08
BRN,PRT,1969,0.0,DOTS_IP,4.592504e+07,3.0416692e+07,3.736089e+08,5.35025e+08
BWA,PRT,1969,0.0,DOTS_IP,7.655673e+06,1.9072682e+07,3.736089e+08,5.35025e+08
CAF,PRT,1969,0.0,DOTS_IP,1.6971264e+07,1.568668e+07,3.736089e+08,5.35025e+08
CAN,PRT,1969,2.9500025e+06,DOTS_IP,6.2610207e+09,6.19913e+09,3.736089e+08,5.35025e+08
CHE,PRT,1969,1.9312516e+07,DOTS_IP,1.9689581e+09,2.3379738e+09,3.736089e+08,5.35025e+08
CHL,PRT,1969,208333.5,DOTS_IP,5.0139542e+08,3.7798365e+08,3.736089e+08,5.35025e+08
CHN,PRT,1969,108333.42,DOTS_IP,1.01213005e+09,7.988715e+08,3.736089e+08,5.35025e+08
CIV,PRT,1969,37500.03,DOTS_IP,2.266977e+08,1.402293e+08,3.736089e+08,5.35025e+08
CMR,PRT,1969,0.0,DOTS_IP,9.705842e+07,8.6113816e+07,3.736089e+08,5.35025e+08
COD,PRT,1969,320833.6,DOTS_IP,3.332812e+08,1.8816682e+08,3.736089e+08,5.35025e+08
COG,PRT,1969,83333.41,DOTS_IP,3.5296052e+07,3.3242528e+07,3.736089e+08,5.35025e+08
COL,PRT,1969,995834.2,DOTS_IP,2.6658147e+08,2.8563773e+08,3.736089e+08,5.35025e+08
COM,PRT,1969,0.0,DOTS_IP,2.0680142e+06,3.321932e+06,3.736089e+08,5.35025e+08
CPV,PRT,1969,475000.4,DOTS_IP,652083.9,5.134171e+06,3.736089e+08,5.35025e+08
CRI,PRT,1969,16666.68,DOTS_IP,9.102591e+07,1.01805496e+08,3.736089e+08,5.35025e+08
CUB,PRT,1969,0.0,DOTS_IP,2.7958355e+08,5.091671e+08,3.736089e+08,5.35025e+08
CYP,PRT,1969,137500.11,DOTS_IP,4.0509732e+07,8.749466e+07,3.736089e+08,5.35025e+08
CZSK,PRT,1969,1.125001e+06,DOTS_IP,1.3947258e+09,1.3830543e+09,3.736089e+08,5.35025e+08
DJI,PRT,1969,0.0,DOTS_IP,1.1136372e+06,1.4351262e+07,3.736089e+08,5.35025e+08
DMA,PRT,1969,0.0,DOTS_IP,2.9475025e+06,5.148546e+06,3.736089e+08,5.35025e+08
DNK,PRT,1969,5.962505e+06,DOTS_IP,1.255972e+09,1.5885263e+09,3.736089e+08,5.35025e+08
DOM,PRT,1969,8333.34,DOTS_IP,8.102757e+07,9.050466e+07,3.736089e+08,5.35025e+08
DZA,PRT,1969,8333.34,DOTS_IP,4.1795827e+08,4.2029203e+08,3.736089e+08,5.35025e+08
ECU,PRT,1969,0.0,DOTS_IP,1.10986344e+08,1.0082092e+08,3.736089e+08,5.35025e+08
EDEU,PRT,1969,100000.086,DOTS_IP,3.7602986e+08,3.3451946e+08,3.736089e+08,5.35025e+08
EGY,PRT,1969,641667.2,DOTS_IP,3.1036275e+08,3.1524246e+08,3.736089e+08,5.35025e+08
ESP,PRT,1969,2.3435556e+07,ESP TENA JUNGUITO,8.488569e+08,1.7621057e+09,3.736089e+08,5.35025e+08
ETH,PRT,1969,4166.67,DOTS_IP,4.972296e+07,6.4717976e+07,3.736089e+08,5.35025e+08
FIN,PRT,1969,2.1708352e+06,DOTS_IP,8.2776736e+08,8.4334234e+08,3.736089e+08,5.35025e+08
FJI,PRT,1969,0.0,DOTS_IP,2.5467104e+07,3.727128e+07,3.736089e+08,5.35025e+08
FLK,PRT,1969,0.0,DOTS_IP,1.0000008e+06,437500.34,3.736089e+08,5.35025e+08
FRA,PRT,1969,3.7512532e+07,DOTS_IP,6.373797e+09,7.2892564e+09,3.736089e+08,5.35025e+08
FRO,PRT,1969,1.3945845e+06,DOTS_XP,1.0120425e+07,1.3026261e+07,3.736089e+08,5.35025e+08
GAB,PRT,1969,83333.41,DOTS_IP,6.932782e+07,3.406211e+07,3.736089e+08,5.35025e+08
GBR,PRT,1969,7.265006e+07,DOTS_IP,7.2979645e+09,8.3150484e+09,3.736089e+08,5.35025e+08
GHA,PRT,1969,0.0,DOTS_IP,1.6868926e+08,1.4521845e+08,3.736089e+08,5.35025e+08
GIB,PRT,1969,16666.68,DOTS_IP,735417.3,1.0622926e+07,3.736089e+08,5.35025e+08
GIN,PRT,1969,0.0,DOTS_IP,2.375002e+07,2.7083356e+07,3.736089e+08,5.35025e+08
GLP,PRT,1969,0.0,DOTS_IP,1.5435846e+07,4.443629e+07,3.736089e+08,5.35025e+08
GMB,PRT,1969,1.237501e+06,DOTS_IP,8.771636e+06,7.108756e+06,3.736089e+08,5.35025e+08
GNB,PRT,1969,1.4583345e+06,DOTS_IP,2.5933355e+06,8.517924e+06,3.736089e+08,5.35025e+08
GNQ,PRT,1969,,,1.5833347e+07,1.3750011e+07,3.736089e+08,5.35025e+08
GRC,PRT,1969,1.2875011e+06,DOTS_IP,2.3592966e+08,7.47406e+08,3.736089e+08,5.35025e+08
GRD,PRT,1969,0.0,DOTS_IP,3.332711e+06,7.1295895e+06,3.736089e+08,5.35025e+08
GRL,PRT,1969,0.0,DOTS_IP,5.3137545e+06,2.0940018e+07,3.736089e+08,5.35025e+08
GTM,PRT,1969,608333.8,DOTS_IP,1.1630551e+08,1.043955e+08,3.736089e+08,5.35025e+08
GUF,PRT,1969,0.0,DOTS_IP,4.3412535e+06,2.1034184e+07,3.736089e+08,5.35025e+08
GUY,PRT,1969,12500.011,DOTS_IP,5.6360464e+07,4.923254e+07,3.736089e+08,5.35025e+08
HKG,PRT,1969,545833.8,DOTS_IP,9.165841e+08,1.0284073e+09,3.736089e+08,5.35025e+08
HND,PRT,1969,416.67,DOTS_XP,9.504508e+07,7.6752984e+07,3.736089e+08,5.35025e+08
HTI,PRT,1969,0.0,DOTS_IP,2.04846e+07,2.0515698e+07,3.736089e+08,5.35025e+08
HUN,PRT,1969,112500.09,DOTS_IP,1.7013902e+08,1.5694458e+08,3.736089e+08,5.35025e+08
IDN,PRT,1969,145833.45,DOTS_IP,4.5988384e+08,3.797601e+08,3.736089e+08,5.35025e+08
IND,PRT,1969,100000.086,DOTS_IP,7.618131e+08,8.8173824e+08,3.736089e+08,5.35025e+08
IRL,PRT,1969,358333.62,DOTS_IP,4.2995213e+08,5.928047e+08,3.736089e+08,5.35025e+08
IRN,PRT,1969,1.0541675e+06,DOTS_IP,9.536947e+08,6.2831814e+08,3.736089e+08,5.35025e+08
IRQ,PRT,1969,1.4054178e+07,DOTS_IP,4.474097e+08,1.8058765e+08,3.736089e+08,5.35025e+08
ISL,PRT,1969,2.0875018e+06,DOTS_IP,4.4863788e+07,5.1451292e+07,3.736089e+08,5.35025e+08
ISR,PRT,1969,362500.3,DOTS_IP,3.018669e+08,6.9418394e+08,3.736089e+08,5.35025e+08
ITA,PRT,1969,3.0158358e+07,DOTS_IP,4.892379e+09,5.191879e+09,3.736089e+08,5.35025e+08
JAM,PRT,1969,8333.34,DOTS_IP,1.360505e+08,1.8421349e+08,3.736089e+08,5.35025e+08
JOR,PRT,1969,4166.67,DOTS_IP,1.9947934e+07,9.709803e+07,3.736089e+08,5.35025e+08
JPN,PRT,1969,8.28334e+06,DOTS_IP,6.530172e+09,6.219172e+09,3.736089e+08,5.35025e+08
KEN,PRT,1969,4166.67,DOTS_IP,1.1452551e+08,1.5065346e+08,3.736089e+08,5.35025e+08
KHM,PRT,1969,0.0,DOTS_IP,2.0534184e+07,3.3545862e+07,3.736089e+08,5.35025e+08
KIR,PRT,1969,0.0,DOTS_IP,3.4095862e+06,,3.736089e+08,5.35025e+08
KNA,PRT,1969,0.0,DOTS_IP,,4.1666702e+06,3.736089e+08,5.35025e+08
KOR,PRT,1969,4166.67,DOTS_IP,2.5862523e+08,7.920758e+08,3.736089e+08,5.35025e+08
KWT,PRT,1969,87500.07,DOTS_IP,7.8889946e+08,2.692919e+08,3.736089e+08,5.35025e+08
LAO,PRT,1969,0.0,DOTS_IP,1.8324636e+06,3.4496696e+07,3.736089e+08,5.35025e+08
LBN,PRT,1969,83333.41,DOTS_IP,1.2096495e+08,2.7414573e+08,3.736089e+08,5.35025e+08
LBR,PRT,1969,4166.67,DOTS_IP,1.2287718e+08,1.3650886e+08,3.736089e+08,5.35025e+08
LBY,PRT,1969,0.0,DOTS_IP,9.5695706e+08,2.9380694e+08,3.736089e+08,5.35025e+08
LCA,PRT,1969,0.0,DOTS_IP,3.4458362e+06,8.645841e+06,3.736089e+08,5.35025e+08
LKA,PRT,1969,137500.11,DOTS_IP,1.3140427e+08,1.7841765e+08,3.736089e+08,5.35025e+08
LSO,PRT,1969,,,2.8530858e+06,1.3941678e+07,3.736089e+08,5.35025e+08
LUX,PRT,1969,695833.94,COW,,,3.736089e+08,5.35025e+08
MAC,PRT,1969,1.3125011e+06,DOTS_IP,1.5263346e+07,2.4858062e+07,3.736089e+08,5.35025e+08
MAR,PRT,1969,2.1250018e+06,DOTS_IP,2.0830018e+08,2.3513739e+08,3.736089e+08,5.35025e+08
MDG,PRT,1969,166666.81,DOTS_IP,5.2904704e+07,7.616632e+07,3.736089e+08,5.35025e+08
MDV,PRT,1969,0.0,DOTS_IP,1.1825469e+06,1.2920178e+06,3.736089e+08,5.35025e+08
MEX,PRT,1969,1.8125015e+06,DOTS_IP,7.528419e+08,9.557055e+08,3.736089e+08,5.35025e+08
MLI,PRT,1969,41666.703,DOTS_IP,7.212506e+06,1.6212514e+07,3.736089e+08,5.35025e+08
MLT,PRT,1969,8333.34,DOTS_IP,1.5950013e+07,5.980005e+07,3.736089e+08,5.35025e+08
MMR,PRT,1969,16666.68,DOTS_IP,5.4847964e+07,7.0051304e+07,3.736089e+08,5.35025e+08
MNG,PRT,1969,0.0,DOTS_IP,,,3.736089e+08,5.35025e+08
MOZ,PRT,1969,2.4270854e+07,DOTS_IP,7.080025e+07,1.445577e+08,3.736089e+08,5.35025e+08
MRT,PRT,1969,87500.07,DOTS_IP,3.9107532e+07,1.8822516e+07,3.736089e+08,5.35025e+08
MTQ,PRT,1969,0.0,DOTS_IP,2.1872936e+07,5.3030876e+07,3.736089e+08,5.35025e+08
MUS,PRT,1969,62500.05,DOTS_IP,3.198264e+07,2.6686688e+07,3.736089e+08,5.35025e+08
MWI,PRT,1969,83333.41,DOTS_IP,2.1985852e+07,3.381128e+07,3.736089e+08,5.35025e+08
MYS,PRT,1969,2.2958352e+06,DOTS_IP,7.80991e+08,5.1659875e+08,3.736089e+08,5.35025e+08
NAM,PRT,1969,0.0,DOTS_IP,,,3.736089e+08,5.35025e+08
NCL,PRT,1969,0.0,DOTS_IP,5.6926716e+07,5.4503796e+07,3.736089e+08,5.35025e+08
NER,PRT,1969,187500.16,DOTS_IP,1.5469597e+07,2.042585e+07,3.736089e+08,5.35025e+08
NGA,PRT,1969,7.1458395e+06,DOTS_IP,3.711253e+08,2.8983357e+08,3.736089e+08,5.35025e+08
NIC,PRT,1969,583333.8,DOTS_IP,6.999506e+07,7.3745896e+07,3.736089e+08,5.35025e+08
NLD,PRT,1969,1.4200012e+07,DOTS_IP,4.151212e+09,5.1172265e+09,3.736089e+08,5.35025e+08
NOR,PRT,1969,3.8208365e+06,DOTS_IP,9.178758e+08,1.2262052e+09,3.736089e+08,5.35025e+08
NPL,PRT,1969,83333.41,DOTS_IP,2.2637894e+07,3.5255156e+07,3.736089e+08,5.35025e+08
NRU,PRT,1969,0.0,DOTS_IP,,,3.736089e+08,5.35025e+08
NZL,PRT,1969,887500.75,DOTS_IP,5.530454e+08,4.1942954e+08,3.736089e+08,5.35025e+08
OMN,PRT,1969,0.0,DOTS_IP,1.7390848e+08,4.2490452e+07,3.736089e+08,5.35025e+08
PAK,PRT,1969,1.7416681e+06,DOTS_IP,2.805586e+08,4.1984202e+08,3.736089e+08,5.35025e+08
PAN,PRT,1969,4166.67,DOTS_IP,7.713631e+07,2.5045658e+08,3.736089e+08,5.35025e+08
PER,PRT,1969,750000.6,DOTS_IP,4.2028784e+08,2.6344998e+08,3.736089e+08,5.35025e+08
PHL,PRT,1969,162500.14,DOTS_IP,4.769632e+08,5.684866e+08,3.736089e+08,5.35025e+08
PNG,PRT,1969,0.0,DOTS_IP,4.190712e+07,9.192549e+07,3.736089e+08,5.35025e+08
POL,PRT,1969,4.625004e+06,DOTS_IP,1.3089594e+09,1.337501e+09,3.736089e+08,5.35025e+08
PRK,PRT,1969,0.0,DOTS_IP,3.2514876e+07,,3.736089e+08,5.35025e+08
PRT,AFG,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,3.411836e+07,5.1468376e+07
PRT,AGO,1969,4.9646292e+07,DOTS_IP,3.736089e+08,5.35025e+08,1.391567e+08,1.6857291e+08
PRT,ALB,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,6.905006e+06,1.2383344e+07
PRT,ANT,1969,137500.11,DOTS_IP,3.736089e+08,5.35025e+08,2.751973e+08,3.5373133e+08
PRT,ARE,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,1.6975014e+08,1.279251e+08
PRT,ARG,1969,662500.56,DOTS_IP,3.736089e+08,5.35025e+08,7.6227424e+08,6.8082157e+08
PRT,ATG,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,3.333336e+06,1.2083343e+07
PRT,AUS,1969,1.5958346e+06,DOTS_IP,3.736089e+08,5.35025e+08,1.7561765e+09,1.8596933e+09
PRT,AUT,1969,5.5000045e+06,DOTS_IP,3.736089e+08,5.35025e+08,1.0049591e+09,1.1772093e+09
PRT,BDI,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,1.0433759e+07,8.952382e+06
PRT,BEL,1969,1.0375009e+07,DOTS_IP,3.736089e+08,5.35025e+08,4.2042117e+09,4.1762117e+09
PRT,BEN,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,1.1316676e+07,2.3255852e+07
PRT,BFA,1969,0.0,DOTS_IP,3.736089e+08,5.35025e+08,8.994591e+06,2.1575434e+07
